Date,daily_strat,daily_bah,equity_strat,equity_bah,signal
2022-07-07,-0.00984708684137059,-0.00984708684137059,1.8659411209624412,5.332161659272567,1.0
2022-07-08,0.0013817827558904039,0.0013817827558904039,1.868519446226894,5.33952954830497,1.0
2022-07-11,0.013590433038765282,0.013590433038765282,1.8939134346424713,5.412096067089718,1.0
2022-07-12,-0.0014234663536317749,-0.0014234663536317749,1.8912175125915665,5.404392130435593,1.0
2022-07-13,-0.017723871291533744,-0.017723871291533744,1.857697816814099,5.3086053799067745,1.0
2022-07-14,0.008243759266161277,0.008243759266161277,1.8730122304051877,5.352368244697774,1.0
2022-07-15,0.0019399510502025041,0.0019399510502025041,1.8766457824486045,5.362751577095146,1.0
2022-07-18,0.008514275891133849,0.008514275891133849,1.8926240623903046,5.408411523558147,1.0
2022-07-19,0.006130801356897031,0.006130801356897031,1.904227364560103,5.441569420265435,1.0
2022-07-20,0.02704016538623688,0.02704016538623688,1.9557179874308064,5.588710357350101,1.0
2022-07-21,-0.006672041542459262,-0.006672041542459262,1.9426693557733332,5.551422249677089,1.0
2022-07-22,0.006757212428402326,0.006757212428402326,1.955796385288441,5.588934389097917,1.0
2022-07-25,-0.033039048886615796,-0.033039048886615796,1.8911787329026297,5.404281312592422,1.0
2022-07-26,0.000454336821754886,0.000454336821754886,1.8920379650375072,5.406736676587855,1.0
2022-07-27,-0.0009496966554546349,-0.0009496966554546349,1.8902411029101178,5.401601916849176,1.0
2022-07-28,0.01566637109219582,0.01566637109219582,1.9198543214820292,5.486225416970851,1.0
2022-07-29,0.021305662275123316,0.021305662275123316,1.9607580892729612,5.6031130828700295,1.0
2022-08-01,0.026061293120111184,0.026061293120111184,2.011857980575133,5.749137455307835,1.0
2022-08-02,0.003806141630979143,0.003806141630979143,2.019515396990618,5.7710194867187035,1.0
2022-08-03,0.00839563238205332,0.00839563238205332,2.0364705058536474,5.81947084479886,1.0
2022-08-04,-0.013217724520721008,-0.013217724520721008,2.0095529997127004,5.742550682315941,1.0
2022-08-05,-0.014736221725002996,-0.014736221725002996,1.9799397811407893,5.657927182194266,1.0
2022-08-08,0.013082164304894395,0.013082164304894395,2.00584167867147,5.73194511521686,1.0
2022-08-10,0.00597934255030208,0.00597934255030208,2.0178352931699197,5.766218378540272,1.0
2022-08-11,0.0033301957031468543,0.0033301957031468543,2.024555079592892,5.785421014207894,1.0
2022-08-12,0.016170684902742982,0.016170684902742982,2.0572935218532367,5.878975234458357,1.0
2022-08-16,0.006950095156116554,0.006950095156116554,2.0715919075941787,5.919834671758295,1.0
2022-08-17,0.005224025356057371,0.005224025356057371,2.082413956246854,5.950760038187228,1.0
2022-08-18,0.0018135264755134717,0.0018135264755134717,2.0861904690894866,5.961551899065908,1.0
2022-08-19,-0.01782963293132045,-0.01782963293132045,2.0489944588008018,5.855259617004546,1.0
2022-08-22,-0.002773763205759505,-0.002773763205759505,2.043311033362175,5.83901851331873,1.0
2022-08-23,0.015422416830072727,0.015422416830072727,2.074823827832173,5.929070290709643,1.0
2022-08-24,-0.0026635611319306696,-0.0026635611319306696,2.0692974077287554,5.913277849534825,1.0
2022-08-25,-0.0029169350696027774,-0.0029169350696027774,2.0632614015507134,5.8960292019992115,1.0
2022-08-26,-0.005338078291814985,-0.005338078291814985,2.0522475506527558,5.8645557365081125,1.0
2022-08-29,-0.007773081304953466,-0.007773081304953466,2.03629526358364,5.818970067950803,1.0
2022-08-30,0.015513949903363411,0.015513949903363411,2.067886246291333,5.909245278074163,1.0
2022-09-01,-0.02939787414630679,-0.02939787414630679,2.007094786673982,5.735526029089681,1.0
2022-09-02,-0.011677796260084805,-0.011677796260084805,1.9836563426805247,5.668547724677558,1.0
2022-09-05,0.01553062529449889,0.01553062529449889,2.014463766051752,5.756583815353509,1.0
2022-09-06,0.010525930229279057,0.010525930229279057,2.0356678711026235,5.817177214952917,1.0
2022-09-07,-0.005814710224202213,-0.005814710224202213,2.023831052319443,5.783352015125134,1.0
2022-09-08,0.001413809804154731,0.001413809804154731,2.026692364503165,5.791528574904996,1.0
2022-09-09,-0.006227184727505497,-0.006227184727505497,2.014071776763579,5.755463656614436,1.0
2022-09-12,0.011189704801322531,0.011189704801322531,2.0366086453942387,5.819865595926692,1.0
2022-09-13,0.008352546182887055,0.008352546182887055,2.0536195131613613,5.868476292094865,1.0
2022-09-14,-0.011985969806073804,-0.011985969806073804,2.0290048916834453,5.798136912450156,1.0
2022-09-15,-0.009909658052743908,-0.009909658052743908,2.0088981470195177,5.740679358304782,1.0
2022-09-16,-0.02477866705845011,-0.02477866705845011,1.9591203286801837,5.598432975796031,1.0
2022-09-19,0.0013003341836381743,0.0013003341836381743,1.961667839813427,5.605712809569266,1.0
2022-09-20,0.00015985959711106723,0.00015985959711106723,1.9619814312439654,5.606608936560525,1.0
2022-09-21,0.002757030454368925,0.002757030454368925,1.9673906738008113,5.622066528144359,1.0
2022-09-22,-0.009423352777839678,-0.009423352777839678,1.9488512574297545,5.56908781190917,1.0
2022-09-23,-0.018744184995918123,-0.018744184995918123,1.9123216289309635,5.464699799704231,1.0
2022-09-26,-0.02547659688841286,-0.02547659688841286,1.8636021816696964,5.325477845790976,1.0
2022-09-27,0.007950048513079233,0.007950048513079233,1.8784179094230509,5.367815653020343,1.0
2022-09-28,-0.026624848720548266,-0.026624848720548266,1.8284053167506935,5.224898373298886,1.0
2022-09-29,-0.0030654132919567534,-0.0030654132919567534,1.8228004987896416,5.208881900376252,1.0
2022-09-30,0.02255610218336801,0.02255610218336801,1.863915773100235,5.326373972782235,1.0
2022-10-03,-0.0034695692093079655,-0.0034695692093079655,1.857448788325143,5.30789374964901,1.0
2022-10-04,0.018442549179660928,0.018442549179660928,1.891704878952531,5.4057848411673275,1.0
2022-10-06,0.003687980576325467,0.003687980576325467,1.8986814498022482,5.425721270661347,1.0
